Time,SimulationTime,AgentID,Mode,StayTime(min),DUtility,ONodeID,DNodeID,O_Lon,O_Lat,D_Lon,D_Lat,Purpose,LastTrip
1602145201000,30001,354,3,0,0,35906,133231,139.84096270,35.67133860,139.83921570,35.67395350,0,1
1602145201000,30001,355,3,0,0,136200,161154,139.83764900,35.67773570,139.83969820,35.67882370,0,1
1602145201000,30001,356,3,0,0,52654,81169,139.84141100,35.70406010,139.84120770,35.69899220,0,1
1602145201000,30001,357,3,0,0,81076,78213,139.82663140,35.69554410,139.82491000,35.69746420,0,1
1602145201000,30001,358,3,0,0,81898,132492,139.82030470,35.70657220,139.82716210,35.70390400,0,1
1602145201000,30001,359,3,0,0,81021,81193,139.83069050,35.69532240,139.83066070,35.69566760,0,1
1602145201000,30001,360,3,0,0,1508,68974,139.82768050,35.68099570,139.83071410,35.68163130,0,1
1602145201000,30001,361,3,0,0,90688,65365,139.83898710,35.68761870,139.84125010,35.68638180,0,1
1602145201000,30001,362,3,0,0,81160,78213,139.82382520,35.69485460,139.82491000,35.69746420,0,1
1602145201000,30001,363,3,0,0,136207,161154,139.83798070,35.67835720,139.83969820,35.67882370,0,1
1602145201000,30001,364,3,0,0,68964,69169,139.82101810,35.67738520,139.82863800,35.67688960,0,1
1602145201000,30001,365,3,0,0,28685,50185,139.83083480,35.70213360,139.83201000,35.70211090,0,1
1602145201000,30001,366,3,0,0,81869,78213,139.82036080,35.70249400,139.82491000,35.69746420,0,1
1602145201000,30001,367,3,0,0,51877,81169,139.84307120,35.70449820,139.84120770,35.69899220,0,1
1602145201000,30001,368,3,0,0,11451,78213,139.81965610,35.69817090,139.82491000,35.69746420,0,1
1602145201000,30001,369,3,0,0,1905,69169,139.82471190,35.67424290,139.82863800,35.67688960,0,1
1602145201000,30001,371,3,0,0,136224,136208,139.84206630,35.68110180,139.84171810,35.67855070,0,1
1602145201000,30001,372,3,0,0,65119,78213,139.82245130,35.69536790,139.82491000,35.69746420,0,1
1602145201000,30001,373,3,0,0,57804,112341,139.83769780,35.69928750,139.83653620,35.69985920,0,1
1602145201000,30001,374,3,0,0,133236,69288,139.81920640,35.66972460,139.82825920,35.67023920,0,1
1602145201000,30001,375,3,0,0,118872,175961,139.83543390,35.67778380,139.83791840,35.67536140,0,1
1602145201000,30001,376,3,0,0,118874,1535,139.83488150,35.67858450,139.83133540,35.67969970,0,1
1602145201000,30001,377,3,0,0,7937,132492,139.82589870,35.70500140,139.82716210,35.70390400,0,1
1602145201000,30001,378,3,0,0,173580,132492,139.82398960,35.70337070,139.82716210,35.70390400,0,1
1602145201000,30001,379,3,0,0,35906,133231,139.84096270,35.67133860,139.83921570,35.67395350,0,1
1602145201000,30001,380,3,0,0,90682,90675,139.84124170,35.68846270,139.84207380,35.69011130,0,1
1602145201000,30001,381,3,0,0,81184,78213,139.82456490,35.69489090,139.82491000,35.69746420,0,1
1602145201000,30001,382,3,0,0,53456,132492,139.82535740,35.70119350,139.82716210,35.70390400,0,1
1602145201000,30001,383,3,0,0,132465,53440,139.82814960,35.70167200,139.82874070,35.70023100,0,1
1602145201000,30001,384,3,0,0,4090,37487,139.82209050,35.68245760,139.82413030,35.68925160,0,1
1602145201000,30001,385,3,0,0,11453,78213,139.82032920,35.69819320,139.82491000,35.69746420,0,1
1602145201000,30001,386,3,0,0,174584,50185,139.83460700,35.70207090,139.83201000,35.70211090,0,1
1602145201000,30001,387,3,0,0,69855,151326,139.83356170,35.67179910,139.83317470,35.67216380,0,1
1602145201000,30001,388,3,0,0,69278,151326,139.83278970,35.67154430,139.83317470,35.67216380,0,1
1602145201000,30001,389,3,0,0,50476,132492,139.82831310,35.70367920,139.82716210,35.70390400,0,1
1602145201000,30001,390,3,0,0,142594,69288,139.82548300,35.66618910,139.82825920,35.67023920,0,1
1602145201000,30001,391,3,0,0,68970,68974,139.82739260,35.68204880,139.83071410,35.68163130,0,1
1602145201000,30001,392,3,0,0,81901,132492,139.82576830,35.70471390,139.82716210,35.70390400,0,1
1602145201000,30001,393,3,0,0,147713,147707,139.82984620,35.67646650,139.82979600,35.67675210,0,1
1602145201000,30001,394,3,0,0,78263,78213,139.82349580,35.69808660,139.82491000,35.69746420,0,1
1602145201000,30001,395,3,0,0,136236,143375,139.84242630,35.68135390,139.84520930,35.68148580,0,1
1602145201000,30001,396,3,0,0,12605,55506,139.84228190,35.67097240,139.83981220,35.66758870,0,1
1602145201000,30001,397,3,0,0,132906,78213,139.82576680,35.69691630,139.82491000,35.69746420,0,1
1602145201000,30001,398,3,0,0,68949,68950,139.83064810,35.68396660,139.83066700,35.68373690,0,1
1602145201000,30001,399,3,0,0,51786,81169,139.84302960,35.70559090,139.84120770,35.69899220,0,1
1602145201000,30001,400,3,0,0,91842,91814,139.83193050,35.69055170,139.83041070,35.69032960,0,1
1602145201000,30001,401,3,0,0,68964,69169,139.82101810,35.67738520,139.82863800,35.67688960,0,1
1602145201000,30001,402,3,0,0,132534,151326,139.83341300,35.67480920,139.83317470,35.67216380,0,1
1602145201000,30001,404,3,0,0,81873,132492,139.82027500,35.70519120,139.82716210,35.70390400,0,1
1602145201000,30001,405,3,0,0,81933,132492,139.82042730,35.70547020,139.82716210,35.70390400,0,1
1602145201000,30001,406,3,0,0,51874,81169,139.84350890,35.70542640,139.84120770,35.69899220,0,1
1602145201000,30001,407,3,0,0,65133,57792,139.83639150,35.69710360,139.83606760,35.69655300,0,1
1602145201000,30001,408,3,0,0,81070,81193,139.83136030,35.69611990,139.83066070,35.69566760,0,1
1602145201000,30001,409,3,0,0,65207,78213,139.82365860,35.69658630,139.82491000,35.69746420,0,1
1602145201000,30001,410,3,0,0,52831,81169,139.84134950,35.70670150,139.84120770,35.69899220,0,1
1602145201000,30001,411,3,0,0,78261,132492,139.82483700,35.70116350,139.82716210,35.70390400,0,1
1602145201000,30001,412,3,0,0,52982,81193,139.83282260,35.69752380,139.83066070,35.69566760,0,1
1602145201000,30001,413,3,0,0,112315,90675,139.84083320,35.69286500,139.84207380,35.69011130,0,1
1602145201000,30001,414,3,0,0,81056,81193,139.82790360,35.69563220,139.83066070,35.69566760,0,1
1602145201000,30001,415,3,0,0,65353,65352,139.83240030,35.68874060,139.83087790,35.68798950,0,1
1602145201000,30001,416,3,0,0,136221,136208,139.84196020,35.68026170,139.84171810,35.67855070,0,1
1602145201000,30001,417,3,0,0,1798,65174,139.82660900,35.68575460,139.82851320,35.68716420,0,1
1602145201000,30001,418,3,0,0,33676,55505,139.83806170,35.66662450,139.83882260,35.66771720,0,1
1602145201000,30001,419,3,0,0,112302,90675,139.84215480,35.69049230,139.84207380,35.69011130,0,1
1602145201000,30001,420,3,0,0,57780,81169,139.84023760,35.69774110,139.84120770,35.69899220,0,1
1602145201000,30001,421,3,0,0,52639,81169,139.84119710,35.70474280,139.84120770,35.69899220,0,1
1602145201000,30001,422,3,0,0,162045,81169,139.84360900,35.70684190,139.84120770,35.69899220,0,1
1602145201000,30001,423,3,0,0,103220,69288,139.81919460,35.67096370,139.82825920,35.67023920,0,1
1602145201000,30001,424,3,0,0,1543,133231,139.84051460,35.67540740,139.83921570,35.67395350,0,1
1602145201000,30001,425,3,0,0,33672,69288,139.82926690,35.66818940,139.82825920,35.67023920,0,1
1602145201000,30001,426,3,0,0,91842,91814,139.83193050,35.69055170,139.83041070,35.69032960,0,1
1602145201000,30001,427,3,0,0,68946,68974,139.83000520,35.68161520,139.83071410,35.68163130,0,1
1602145201000,30001,428,3,0,0,133217,55506,139.84062440,35.66796830,139.83981220,35.66758870,0,1
1602145201000,30001,429,3,0,0,36189,36023,139.84231940,35.69749410,139.84225390,35.69600180,0,1
1602145201000,30001,430,3,0,0,69279,151326,139.83160420,35.67195810,139.83317470,35.67216380,0,1
1602145201000,30001,431,3,0,0,78266,78213,139.82297240,35.69923770,139.82491000,35.69746420,0,1
1602145201000,30001,432,3,0,0,132473,132492,139.82663040,35.70203830,139.82716210,35.70390400,0,1
1602145201000,30001,433,3,0,0,52654,81169,139.84141100,35.70406010,139.84120770,35.69899220,0,1
1602145201000,30001,434,3,0,0,81028,112341,139.83677410,35.69815370,139.83653620,35.69985920,0,1
1602145201000,30001,435,3,0,0,172316,55505,139.83629000,35.66590290,139.83882260,35.66771720,0,1
1602145201000,30001,436,3,0,0,68964,69169,139.82101810,35.67738520,139.82863800,35.67688960,0,1
1602145201000,30001,437,3,0,0,65160,69169,139.81963830,35.67852600,139.82863800,35.67688960,0,1
1602145201000,30001,438,3,0,0,132546,57792,139.83438790,35.69425950,139.83606760,35.69655300,0,1
1602145201000,30001,439,3,0,0,57764,57754,139.83775080,35.69663720,139.83937140,35.69633730,0,1
1602145201000,30001,440,3,0,0,81930,132492,139.82207170,35.70547500,139.82716210,35.70390400,0,1
1602145201000,30001,441,3,0,0,81089,78213,139.82710460,35.69504780,139.82491000,35.69746420,0,1
1602145201000,30001,442,3,0,0,132542,91833,139.83634810,35.68812300,139.83498680,35.69069070,0,1
1602145201000,30001,443,3,0,0,1523,65174,139.82657360,35.68709590,139.82851320,35.68716420,0,1
1602145201000,30001,444,3,0,0,81910,132492,139.81991040,35.70455360,139.82716210,35.70390400,0,1
1602145201000,30001,446,3,0,0,12602,133231,139.84317840,35.67164440,139.83921570,35.67395350,0,1
1602145201000,30001,447,3,0,0,52989,78213,139.82688180,35.69825330,139.82491000,35.69746420,0,1
1602145201000,30001,448,3,0,0,81086,81169,139.84310720,35.69857470,139.84120770,35.69899220,0,1
1602145201000,30001,449,3,0,0,112311,57754,139.83849150,35.69398510,139.83937140,35.69633730,0,1
1602145201000,30001,450,3,0,0,53464,53440,139.82956120,35.70091870,139.82874070,35.70023100,0,1
1602145201000,30001,451,3,0,0,4090,37487,139.82209050,35.68245760,139.82413030,35.68925160,0,1
1602145201000,30001,452,3,0,0,158768,69169,139.82474160,35.67812830,139.82863800,35.67688960,0,1
1602145201000,30001,453,3,0,0,81076,78213,139.82663140,35.69554410,139.82491000,35.69746420,0,1
1602145201000,30001,454,3,0,0,36185,36023,139.84297570,35.69740090,139.84225390,35.69600180,0,1
1602145201000,30001,455,3,0,0,112111,69299,139.84140040,35.68463120,139.84136270,35.68610730,0,1
1602145201000,30001,456,3,0,0,53443,53440,139.83088360,35.69972560,139.82874070,35.70023100,0,1
1602145201000,30001,457,3,0,0,50188,50185,139.83346550,35.70149490,139.83201000,35.70211090,0,1
1602145201000,30001,458,3,0,0,12625,112341,139.83418950,35.70041950,139.83653620,35.69985920,0,1
1602145201000,30001,459,3,0,0,57824,81169,139.84221560,35.69916750,139.84120770,35.69899220,0,1
1602145201000,30001,460,3,0,0,81160,78213,139.82382520,35.69485460,139.82491000,35.69746420,0,1
1602145201000,30001,461,3,0,0,65239,37487,139.82303490,35.69315510,139.82413030,35.68925160,0,1
1602145201000,30001,462,3,0,0,78371,78213,139.82080980,35.70156520,139.82491000,35.69746420,0,1
1602145201000,30001,463,3,0,0,81188,81193,139.83217230,35.69574800,139.83066070,35.69566760,0,1
1602145201000,30001,464,3,0,0,18486,69853,139.83574540,35.67282050,139.83457200,35.67142230,0,1
1602145201000,30001,465,3,0,0,35905,133231,139.84099930,35.67102050,139.83921570,35.67395350,0,1
1602145201000,30001,466,3,0,0,78318,78213,139.82211540,35.69803540,139.82491000,35.69746420,0,1
1602145201000,30001,468,3,0,0,81899,132492,139.82016980,35.70351200,139.82716210,35.70390400,0,1
1602145201000,30001,469,3,0,0,91821,91833,139.83485850,35.69012960,139.83498680,35.69069070,0,1
1602145201000,30001,470,3,0,0,112081,126352,139.83779290,35.67064840,139.83480540,35.67083780,0,1
1602145201000,30001,471,3,0,0,8633,112341,139.83740430,35.70421810,139.83653620,35.69985920,0,1
1602145201000,30001,472,3,0,0,1524,132819,139.82646980,35.68752430,139.82804660,35.68879320,0,1
1602145201000,30001,473,3,0,0,166775,65365,139.83882380,35.68594630,139.84125010,35.68638180,0,1
1602145201000,30001,474,3,0,0,155312,69299,139.84205380,35.68580570,139.84136270,35.68610730,0,1
1602145201000,30001,475,3,0,0,57783,57792,139.83639860,35.69725250,139.83606760,35.69655300,0,1
1602145201000,30001,476,3,0,0,57787,57792,139.83620100,35.69536650,139.83606760,35.69655300,0,1
1602145201000,30001,477,3,0,0,112081,126352,139.83779290,35.67064840,139.83480540,35.67083780,0,1
1602145201000,30001,478,3,0,0,65205,78213,139.82345620,35.69383340,139.82491000,35.69746420,0,1
1602145201000,30001,479,3,0,0,166764,69169,139.81981090,35.67674000,139.82863800,35.67688960,0,1
1602145201000,30001,480,3,0,0,65117,78213,139.81996720,35.69409540,139.82491000,35.69746420,0,1
1602145201000,30001,481,3,0,0,112041,55506,139.84108880,35.67024220,139.83981220,35.66758870,0,1
1602145201000,30001,482,3,0,0,69225,1535,139.83133190,35.67824640,139.83133540,35.67969970,0,1
1602145201000,30001,483,3,0,0,136211,136208,139.84276350,35.67904610,139.84171810,35.67855070,0,1
1602145201000,30001,484,3,0,0,78268,78213,139.82391220,35.70032350,139.82491000,35.69746420,0,1
1602145201000,30001,485,3,0,0,134514,112341,139.83547490,35.70253230,139.83653620,35.69985920,0,1
1602145201000,30001,486,3,0,0,11455,78213,139.81959360,35.69906410,139.82491000,35.69746420,0,1
1602145201000,30001,487,3,0,0,53002,50185,139.83125820,35.70161280,139.83201000,35.70211090,0,1
1602145201000,30001,488,3,0,0,112331,90675,139.83983080,35.69266470,139.84207380,35.69011130,0,1
1602145201000,30001,489,3,0,0,65405,57754,139.83916810,35.69433050,139.83937140,35.69633730,0,1
1602145201000,30001,491,3,0,0,112340,112339,139.84374220,35.68776120,139.84399520,35.68777280,0,1
1602145201000,30001,492,3,0,0,169467,81169,139.84297380,35.70336520,139.84120770,35.69899220,0,1
1602145201000,30001,493,3,0,0,35898,55506,139.84203460,35.66612180,139.83981220,35.66758870,0,1
1602145201000,30001,494,3,0,0,81914,132492,139.82468510,35.70246000,139.82716210,35.70390400,0,1
1602145201000,30001,495,3,0,0,81078,78213,139.82588860,35.69549860,139.82491000,35.69746420,0,1
1602145201000,30001,496,3,0,0,132469,53440,139.82964280,35.70172330,139.82874070,35.70023100,0,1
1602145201000,30001,497,3,0,0,136240,35914,139.84307930,35.68338660,139.84492860,35.68388560,0,1
1602145201000,30001,498,3,0,0,65362,112339,139.84267330,35.68772790,139.84399520,35.68777280,0,1
1602145201000,30001,499,3,0,0,57755,57754,139.83923100,35.69537300,139.83937140,35.69633730,0,1
1602145201000,30001,500,3,0,0,175785,55506,139.84255150,35.66573090,139.83981220,35.66758870,0,1
1602145201000,30001,501,3,0,0,170170,65358,139.83398890,35.68615860,139.83478510,35.68430310,0,1
1602145201000,30001,502,3,0,0,71226,147707,139.83194910,35.67649260,139.82979600,35.67675210,0,1
1602145201000,30001,503,3,0,0,51881,81169,139.84159280,35.70513450,139.84120770,35.69899220,0,1
1602145201000,30001,504,3,0,0,53683,69169,139.81921120,35.67455850,139.82863800,35.67688960,0,1
1602145201000,30001,505,3,0,0,68976,69169,139.82283090,35.67666420,139.82863800,35.67688960,0,1
1602145201000,30001,506,3,0,0,132536,151326,139.83347650,35.67538940,139.83317470,35.67216380,0,1
1602145201000,30001,507,3,0,0,69303,65365,139.83943160,35.68592230,139.84125010,35.68638180,0,1
1602145201000,30001,508,3,0,0,170177,65358,139.83486030,35.68120690,139.83478510,35.68430310,0,1
1602145201000,30001,509,3,0,0,1552,68974,139.83293830,35.68169460,139.83071410,35.68163130,0,1
1602145201000,30001,510,3,0,0,65204,78213,139.82279260,35.69380310,139.82491000,35.69746420,0,1
1602145201000,30001,511,3,0,0,1536,1535,139.83133830,35.67943920,139.83133540,35.67969970,0,1
1602145201000,30001,512,3,0,0,50207,50185,139.83256600,35.70303280,139.83201000,35.70211090,0,1
1602145201000,30001,513,3,0,0,162045,81169,139.84360900,35.70684190,139.84120770,35.69899220,0,1
1602145201000,30001,514,3,0,0,53458,81193,139.83003250,35.69794230,139.83066070,35.69566760,0,1
1602145201000,30001,515,3,0,0,51788,81169,139.84212690,35.70584660,139.84120770,35.69899220,0,1
1602145201000,30001,516,3,0,0,65155,78213,139.82264810,35.69426440,139.82491000,35.69746420,0,1
1602145201000,30001,517,3,0,0,78296,78213,139.82383670,35.70111270,139.82491000,35.69746420,0,1
1602145201000,30001,518,3,0,0,52983,81193,139.83277560,35.69831960,139.83066070,35.69566760,0,1
1602145201000,30001,519,3,0,0,81881,132492,139.82166380,35.70458800,139.82716210,35.70390400,0,1
1602145201000,30001,520,3,0,0,81151,81169,139.84081410,35.69782910,139.84120770,35.69899220,0,1
1602145201000,30001,521,3,0,0,112291,57754,139.83855080,35.69341830,139.83937140,35.69633730,0,1
1602145201000,30001,522,3,0,0,69150,69288,139.82642140,35.67286940,139.82825920,35.67023920,0,1
1602145201000,30001,523,3,0,0,167664,161154,139.84023160,35.68059330,139.83969820,35.67882370,0,1
1602145201000,30001,524,3,0,0,65330,124504,139.83634580,35.68580440,139.83638090,35.68467740,0,1
1602145201000,30001,525,3,0,0,69225,1535,139.83133190,35.67824640,139.83133540,35.67969970,0,1
1602145201000,30001,526,3,0,0,1902,55506,139.84217350,35.66590600,139.83981220,35.66758870,0,1
1602145201000,30001,527,3,0,0,136213,136208,139.84279750,35.67938500,139.84171810,35.67855070,0,1
1602145201000,30001,528,3,0,0,142378,112341,139.83863550,35.70580150,139.83653620,35.69985920,0,1
1602145201000,30001,530,3,0,0,81928,132492,139.82235570,35.70394740,139.82716210,35.70390400,0,1
1602145201000,30001,531,3,0,0,81205,78213,139.82584780,35.69603790,139.82491000,35.69746420,0,1
1602145201000,30001,532,3,0,0,11445,78213,139.82166960,35.70153650,139.82491000,35.69746420,0,1
1602145201000,30001,533,3,0,0,50200,50185,139.83425900,35.70172900,139.83201000,35.70211090,0,1
1602145201000,30001,534,3,0,0,57787,57792,139.83620100,35.69536650,139.83606760,35.69655300,0,1
1602145201000,30001,535,3,0,0,112104,55505,139.83722240,35.66893250,139.83882260,35.66771720,0,1
1602145201000,30001,536,3,0,0,50191,50185,139.83203090,35.70281130,139.83201000,35.70211090,0,1
1602145201000,30001,537,3,0,0,137901,69288,139.82088100,35.66969430,139.82825920,35.67023920,0,1
1602145201000,30001,538,3,0,0,65201,78213,139.82596240,35.69447330,139.82491000,35.69746420,0,1
1602145201000,30001,539,3,0,0,69154,136208,139.84142700,35.68127470,139.84171810,35.67855070,0,1
1602145201000,30001,540,3,0,0,164530,69288,139.82112180,35.67012970,139.82825920,35.67023920,0,1
1602145201000,30001,541,3,0,0,81099,81193,139.82820490,35.69615420,139.83066070,35.69566760,0,1
1602145201000,30001,542,3,0,0,81009,81193,139.82757980,35.69456090,139.83066070,35.69566760,0,1
1602145201000,30001,543,3,0,0,52645,81169,139.83967900,35.70303430,139.84120770,35.69899220,0,1
1602145201000,30001,544,3,0,0,65104,78213,139.82175230,35.69533740,139.82491000,35.69746420,0,1
1602145201000,30001,545,3,0,0,78371,78213,139.82080980,35.70156520,139.82491000,35.69746420,0,1
1602145201000,30001,546,3,0,0,35955,81169,139.84306460,35.70646550,139.84120770,35.69899220,0,1
1602145201000,30001,547,3,0,0,81098,81193,139.82825050,35.69565360,139.83066070,35.69566760,0,1
1602145201000,30001,548,3,0,0,132898,132819,139.82788610,35.69035470,139.82804660,35.68879320,0,1
1602145201000,30001,549,3,0,0,81010,57792,139.83492500,35.69715850,139.83606760,35.69655300,0,1
1602145201000,30001,550,3,0,0,133228,69288,139.82866870,35.67248470,139.82825920,35.67023920,0,1
1602145201000,30001,551,3,0,0,1504,69169,139.82733580,35.67706120,139.82863800,35.67688960,0,1
1602145201000,30001,552,3,0,0,81165,81169,139.84303240,35.70090270,139.84120770,35.69899220,0,1
1602145201000,30001,553,3,0,0,81934,132492,139.82197040,35.70602200,139.82716210,35.70390400,0,1
1602145201000,30001,554,3,0,0,65377,69169,139.82457190,35.67685160,139.82863800,35.67688960,0,1
1602145201000,30001,555,3,0,0,69277,151326,139.83246490,35.67148070,139.83317470,35.67216380,0,1
1602145201000,30001,556,3,0,0,78370,78213,139.81935650,35.70148270,139.82491000,35.69746420,0,1
1602145201000,30001,557,3,0,0,69284,69288,139.82856590,35.67085350,139.82825920,35.67023920,0,1
1602145201000,30001,558,3,0,0,112112,69299,139.84268050,35.68467790,139.84136270,35.68610730,0,1
1602145201000,30001,559,3,0,0,1898,69169,139.82514790,35.68112450,139.82863800,35.67688960,0,1
1602145201000,30001,560,3,0,0,69267,1535,139.83067390,35.67962300,139.83133540,35.67969970,0,1
1602145201000,30001,561,3,0,0,68971,69169,139.82457430,35.67925560,139.82863800,35.67688960,0,1
1602145201000,30001,562,3,0,0,78231,78213,139.82489230,35.69979700,139.82491000,35.69746420,0,1
1602145201000,30001,563,3,0,0,170172,65358,139.83409050,35.68649310,139.83478510,35.68430310,0,1
1602145201000,30001,564,3,0,0,65157,78213,139.82145240,35.69418900,139.82491000,35.69746420,0,1
1602145201000,30001,565,3,0,0,35985,36023,139.84337010,35.69466930,139.84225390,35.69600180,0,1
1602145201000,30001,566,3,0,0,50649,112341,139.83700680,35.70641500,139.83653620,35.69985920,0,1
1602145201000,30001,567,3,0,0,65129,78213,139.82570280,35.69664020,139.82491000,35.69746420,0,1
1602145201000,30001,568,3,0,0,81177,57792,139.83551870,35.69817300,139.83606760,35.69655300,0,1
1602145201000,30001,569,3,0,0,136221,136208,139.84196020,35.68026170,139.84171810,35.67855070,0,1
1602145201000,30001,570,3,0,0,136207,161154,139.83798070,35.67835720,139.83969820,35.67882370,0,1
1602145201000,30001,571,3,0,0,65158,78213,139.82258860,35.69480600,139.82491000,35.69746420,0,1
1602145201000,30001,572,3,0,0,8625,53440,139.82760570,35.70175510,139.82874070,35.70023100,0,1
1602145201000,30001,573,3,0,0,69146,143375,139.84412010,35.68034550,139.84520930,35.68148580,0,1
1602145201000,30001,574,3,0,0,165691,68950,139.82873110,35.68317240,139.83066700,35.68373690,0,1
1602145201000,30001,575,3,0,0,133212,55506,139.84065070,35.66657670,139.83981220,35.66758870,0,1
1602145201000,30001,576,3,0,0,81104,36023,139.84355320,35.69743920,139.84225390,35.69600180,0,1
1602145201000,30001,577,3,0,0,112108,136208,139.84403960,35.67739320,139.84171810,35.67855070,0,1
