ID,NodeID,RightTurn,Lon,Lat
199,1747,0,139.7113669,35.7142907
200,1750,0,139.7099611,35.7114704
201,1765,0,139.6493052,35.7561634
202,1769,0,139.6683844,35.74081150000001
203,1772,0,139.7192039,35.68042869999999
204,1777,0,139.719933,35.68416049999999
205,1780,0,139.7202909,35.6878796
206,1511,0,139.8266947,35.6851329
207,1804,0,139.6144937,35.7150703
208,1808,0,139.6148024,35.7114692
209,1821,0,139.6117332,35.6959977
210,1824,0,139.6092366,35.691279599999994
211,1832,0,139.5975443,35.695590700000004
212,1836,0,139.5962209,35.6927654
213,1849,0,139.5891037,35.692755
214,1854,0,139.581447,35.6879079
215,1861,0,139.5796098,35.687503
42,1864,0,139.7775802,35.65931689999999
216,1886,0,139.7167589,35.615281200000005
216,1887,0,139.7166446,35.6153102
217,1908,0,139.8281628,35.69663930000001
7756,65545,0,139.8199258,35.6824807
218,1923,0,139.81872220000002,35.683183099999994
219,1927,0,139.8064907,35.6824938
220,1933,0,139.8060512,35.6884339
221,1937,0,139.8107489,35.6887611
222,1953,0,139.8263996,35.688279300000005
222,1954,0,139.8264661,35.68834689999999
223,1957,0,139.7209066,35.67714339999999
224,1961,0,139.715207,35.6755243
225,1965,0,139.7169766,35.67004649999999
226,1968,0,139.7008252,35.66042460000001
227,872,0,139.7008289,35.66220990000001
228,2007,0,139.6969026,35.6605088
229,2022,0,139.7028101,35.6502109
230,2026,0,139.7018097,35.6474583
231,2041,0,139.7274638,35.6386136
232,2048,0,139.7330756,35.635656700000006
233,2051,0,139.7346763,35.63526999999999
234,2055,0,139.7312917,35.63585309999999
234,2056,0,139.7314511,35.635835400000005
235,2063,0,139.7584747,35.54632610000001
236,67391,0,139.7696155,35.54145119999999
237,2072,0,139.6263502,35.62740440000001
237,2073,0,139.6265052,35.6273844
238,2076,0,139.6245787,35.632630600000006
239,873,0,139.7021031,35.66361469999999
240,2088,0,139.6150832,35.6815294
241,2094,0,139.6178629,35.6961283
242,2098,0,139.6172715,35.6998752
243,2102,0,139.6157929,35.74269530000001
244,2114,0,139.6198786,35.7673086
245,2117,0,139.6112478,35.7826082
246,2120,0,139.5955352,35.78712070000001
247,2123,0,139.6184703,35.7491486
248,2126,0,139.7202847,35.6785933
249,2128,0,139.72246,35.67481020000001
250,2131,0,139.724549,35.671746
251,2135,0,139.7260965,35.67217600000001
111,1021,0,139.7197391,35.6711174
252,2138,0,139.7060825,35.66011540000001
253,2151,0,139.6882512,35.6522309
254,2158,0,139.72472750000003,35.5573638
255,2164,0,139.6663643,35.7493312
256,2167,0,139.66544580000001,35.7497409
257,2180,0,139.6532308,35.7582229
258,2188,0,139.6542284,35.69350250000001
258,2189,0,139.6543396,35.6935111
259,2202,0,139.6553326,35.6886435
260,2206,0,139.6573902,35.6790394
261,2209,0,139.6535938,35.7354242
262,2215,0,139.7195287,35.711611299999994
263,2227,0,139.7430027,35.70770280000001
264,2230,0,139.6727309,35.73183869999999
265,2239,0,139.6813348,35.7273387
199,2249,0,139.7114216,35.714391799999994
266,2254,0,139.7853351,35.701797500000005
267,2261,0,139.8182983,35.722411099999995
268,2265,0,139.8125025,35.7174423
269,2279,0,139.7666397,35.70285440000001
270,2287,0,139.7794835,35.70239879999999
271,2301,0,139.8057582,35.712879
272,2322,0,139.733161,35.6998866
273,2331,0,139.7426618,35.7004435
274,2334,0,139.743235,35.7013089
275,2343,0,139.7377112,35.694283
276,2367,0,139.7524439,35.66292399999999
277,2382,0,139.6621596,35.7626699
278,2397,0,139.6177845,35.688152
279,2403,0,139.6157767,35.685560900000006
280,2413,0,139.6288801,35.69065419999999
2135,26689,0,139.6261544,35.6907186
281,2438,0,139.6164522,35.68634689999999
282,2441,0,139.7584702,35.6674638
283,2346,0,139.7386713,35.69548559999999
40,241,0,139.7726565,35.66461319999999
41,1865,0,139.7766982,35.660213000000006
284,2479,0,139.774595,35.6571426
42,2482,0,139.7776578,35.6592449
285,2487,0,139.7738178,35.663540100000006
286,2355,0,139.737963,35.6611337
287,170408,0,139.7372962,35.6563568
288,2513,0,139.7366751,35.652588900000005
289,2526,0,139.7716943,35.6753419
290,2536,0,139.7498879,35.654042100000005
291,2550,0,139.7657432,35.6848263
106,973,0,139.7452823,35.65494
42,247,0,139.7777629,35.659321399999996
292,2567,0,139.7503412,35.6729943
293,25591,0,139.736396,35.6911505
294,1416,0,139.7360641,35.6838921
295,25133,0,139.7309868,35.6855611
296,2612,0,139.7449349,35.6718666
297,2617,0,139.7543007,35.6669156
298,2628,0,139.7450462,35.62452969999999
299,2632,0,139.7462576,35.6205491
299,2633,0,139.7462991,35.6204721
300,2638,0,139.8667652,35.6427334
300,2639,0,139.8666,35.642792299999996
301,1537,0,139.83491,35.68012529999999
302,2669,0,139.7083617,35.65824870000001
7914,2145,0,139.7032849,35.65798099999999
252,2140,0,139.706007,35.660198799999996
303,2685,0,139.6533964,35.630386400000006
304,2689,0,139.6610747,35.6332483
305,2698,0,139.6815929,35.583107
306,2702,0,139.6997989,35.5633328
225,1966,0,139.7169267,35.670195400000004
307,2714,0,139.7202329,35.67641940000001
308,2716,0,139.7173895,35.67622
309,2722,0,139.7193995,35.6751355
310,2727,0,139.7135645,35.67973330000001
311,2730,0,139.7127966,35.67793090000001
312,2734,0,139.7126874,35.67562800000001
313,2738,0,139.7158782,35.669149100000006
313,2740,0,139.71602170000003,35.6690705
314,127274,0,139.7230744,35.6612042
315,2752,0,139.7221617,35.652906900000005
316,2761,0,139.730658,35.63210920000001
316,2762,0,139.7308221,35.6320799
317,2771,0,139.7327473,35.6404326
318,2776,0,139.7366637,35.64870530000001
319,74096,0,139.7370645,35.65626090000001
318,2777,0,139.7368332,35.6486735
320,2788,0,139.7402731,35.6681854
321,2817,0,139.7412931,35.614433500000004
322,2820,0,139.7365461,35.5948183
323,2839,0,139.735261,35.5775625
324,2845,0,139.7183118,35.5916641
325,2848,0,139.6833639,35.6157729
326,2855,0,139.6867016,35.613234899999995
327,2880,0,139.6787545,35.606451200000016
328,2884,0,139.6779118,35.610119
329,2906,0,139.6972586,35.6457633
330,2914,0,139.6926722,35.6547662
331,2020,0,139.7085034,35.65849229999999
332,2932,0,139.6805319,35.620666500000006
333,2937,0,139.6874873,35.6620849
334,2941,0,139.6848195,35.6862135
335,2945,0,139.6822129,35.6888448
336,2955,0,139.6873531,35.7397388
337,2967,0,139.7842762,35.62645859999999
338,2970,0,139.7784938,35.623273
339,2973,0,139.7428422,35.6294283
1732,2659,0,139.7430991,35.63189980000001
340,2978,0,139.7246931,35.6258776
341,2980,0,139.7289806,35.6254633
342,2988,0,139.7328057,35.623724
343,2992,0,139.7353049,35.6230295
344,3001,0,139.7756873,35.68180749999999
345,3003,0,139.77366540000003,35.678539900000004
346,3011,0,139.8021884,35.658404000000004
347,3018,0,139.7817844,35.6554124
348,3038,0,139.7852567,35.6663746
349,3039,0,139.7862565,35.6671337
350,1412,0,139.7392858,35.6830949
351,1364,0,139.7479125,35.7313927
352,3053,0,139.7493613,35.7323716
353,3074,0,139.7764077,35.711515
354,3082,0,139.7613401,35.673816200000005
355,3117,0,139.7157103,35.6606371
356,3122,0,139.7107458,35.66312750000001
356,3123,0,139.7106078,35.66322220000001
357,3128,0,139.6879949,35.667761600000006
358,3131,0,139.6879536,35.664927500000005
359,3137,0,139.688905,35.660341599999995
360,3142,0,139.6909755,35.657899199999996
361,3148,0,139.6918539,35.655895300000005
362,3155,0,139.7021063,35.6692352
363,3175,0,139.7439396,35.6750667
364,3178,0,139.7549078,35.66859949999999
364,3179,0,139.7550635,35.6685569
365,3183,0,139.7429721,35.670872599999996
6855,127617,0,139.737215,35.676696699999994
366,3186,0,139.7415755,35.6750723
367,3195,0,139.7442252,35.673785900000006
365,2508,0,139.7430782,35.6709815
368,3201,0,139.7494425,35.6704434
369,3203,0,139.7515334,35.6697209
369,3204,0,139.751624,35.6696904
370,3211,0,139.7171393,35.66262149999999
371,3216,0,139.7508583,35.65960199999999
372,3217,0,139.74912,35.6500274
373,3222,0,139.7491589,35.6525344
374,3223,0,139.7371546,35.655421700000005
374,3224,0,139.73701540000002,35.6554455
375,3244,0,139.7661882,35.6865425
376,2552,0,139.7660682,35.6859969
377,3250,0,139.7416696,35.6834304
378,3269,0,139.7831564,35.68323180000001
379,3272,0,139.7855541,35.6843997
380,3282,0,139.78475580000003,35.69029590000001
381,3287,0,139.7953044,35.6322549
382,3290,0,139.7905009,35.6381598
383,3293,0,139.788247,35.6588625
384,3297,0,139.75290000000004,35.69379
385,3323,0,139.7394238,35.5965596
386,3326,0,139.7450756,35.59594119999999
387,3330,0,139.7188099,35.5904183
388,3337,0,139.7079021,35.534259200000015
389,3340,0,139.7146423,35.5340282
390,3346,0,139.6796481,35.582656899999996
391,3354,0,139.7903079,35.7039406
392,3374,0,139.7624599,35.6750233
393,3380,0,139.7556805,35.6664563
394,3384,0,139.7575799,35.6677653
395,3386,0,139.686064,35.7228917
396,3390,0,139.6895448,35.72282609999999
397,3395,0,139.7584996,35.6696274
398,3412,0,139.7746296,35.7116704
399,3415,0,139.7730338,35.7079945
400,3422,0,139.7761591,35.707668700000006
401,3423,0,139.7764437,35.707638100000004
402,3430,0,139.6774542,35.7237908
403,3435,0,139.67940550000003,35.7232533
404,3439,0,139.6812906,35.72262849999999
405,3458,0,139.6681747,35.7131391
406,3463,0,139.6704257,35.7096327
407,3467,0,139.6649671,35.7099721
408,3472,0,139.6626975,35.7238363
409,3481,0,139.6690022,35.7239864
410,3494,0,139.6736942,35.723525699999996
411,3499,0,139.65862480000004,35.7321814
412,3504,0,139.6588411,35.73161579999999
413,3526,0,139.6545461,35.7323428
414,3531,0,139.6474651,35.73644519999999
415,3538,0,139.6474872,35.7321056
416,3546,0,139.649973,35.7368528
417,3548,0,139.6527489,35.7371277
418,3557,0,139.658871,35.73814050000001
419,3562,0,139.6613061,35.73809630000001
420,3566,0,139.6666622,35.7383729
421,3570,0,139.6728189,35.7362152
422,3575,0,139.6783766,35.7310332
423,3603,0,139.7197074,35.7161928
424,77244,0,139.7217924,35.7156907
425,3606,0,139.724715,35.71512010000001
426,102981,0,139.72637,35.71346110000001
427,3621,0,139.730943,35.7122883
428,3624,0,139.7315321,35.7100923
429,3627,0,139.7312349,35.7073778
430,3631,0,139.72688300000002,35.707492200000004
431,3634,0,139.7288066,35.707405200000004
432,3656,0,139.7131979,35.7190695
433,3660,0,139.7132441,35.719954099999995
434,3665,0,139.7269776,35.7096099
435,103486,0,139.7263489,35.7015254
436,3498,0,139.6754158,35.7236372
437,3671,0,139.6473971,35.7373654
438,3693,0,139.654809,35.582363
439,3697,0,139.6640375,35.5831937
440,3724,0,139.7609606,35.691672600000004
441,3738,0,139.76498130000002,35.6961141
442,3744,0,139.7655779,35.6992054
7170,138889,0,139.69923540000002,35.604936900000006
8919,96443,0,139.7060304,35.611240599999995
443,3784,0,139.7817571,35.6551434
444,3785,0,139.7816046,35.6552927
445,3809,0,139.78731,35.66621869999999
445,3810,0,139.7872209,35.6662944
446,3814,0,139.778162,35.67664220000001
447,3820,0,139.7891816,35.7268086
448,3824,0,139.7942673,35.734339
449,3835,0,139.7977168,35.744429
450,3847,0,139.737528,35.7508103
451,3850,0,139.729188,35.744975
337,3869,0,139.7841688,35.626402000000006
452,3871,0,139.7738091,35.6206241
453,3874,0,139.7782851,35.6168636
454,3880,0,139.7812103,35.6185267
455,3884,0,139.7808505,35.618416
456,3886,0,139.7783313,35.62307160000001
456,3887,0,139.7782902,35.62315750000001
457,3904,0,139.7420158,35.5961062
2572,3910,0,139.7429587,35.6173507
458,3912,0,139.741102,35.61682869999999
458,3913,0,139.7409546,35.61682789999999
459,3916,0,139.7340341,35.618070200000005
9500,34104,0,139.7321362,35.6179549
460,154696,0,139.7288989,35.619779099999995
461,510,0,139.8026879,35.640191
462,3928,0,139.8020248,35.6456401
381,3288,0,139.7951399,35.6321657
463,3943,0,139.7025677,35.760525699999995
464,3950,0,139.688221,35.7551203
465,3953,0,139.7067282,35.7413515
466,3956,0,139.7082207,35.7483682
467,3960,0,139.6954815,35.750154499999994
468,3965,0,139.7107883,35.7388954
469,3976,0,139.7301892,35.7256721
470,3982,0,139.7384562,35.716742200000006
1785,19471,0,139.7427477,35.7129201
471,3989,0,139.74968510000002,35.708584
472,3999,0,139.7530811,35.7099371
473,1607,0,139.76843890000004,35.68629140000001
474,4008,0,139.77827710000003,35.6807611
475,4012,0,139.7761817,35.67749310000001
476,14250,0,139.7671787,35.677284300000004
477,4034,0,139.7422033,35.7271033
478,4044,0,139.6723803,35.6164734
479,4048,0,139.6764538,35.61870639999999
480,4054,0,139.6723591,35.62968020000001
481,4058,0,139.6701431,35.63150749999999
482,4077,0,139.8922934,35.77015550000001
483,3675,0,139.6970514,35.6931988
8039,123401,0,139.750602,35.65890009999999
484,2562,0,139.73775320000001,35.661198000000006
485,4126,0,139.7756028,35.65784969999999
486,4128,0,139.7952424,35.65605099999999
487,4158,0,139.7449589,35.625276099999994
487,2631,0,139.7449638,35.6252003
8787,4163,0,139.741567,35.6245253
488,4180,0,139.7378041,35.62679030000001
9003,405,0,139.7374577,35.6301609
489,4184,0,139.7428941,35.624927
490,4188,0,139.7987454,35.6820329
491,4196,0,139.6715492,35.6051189
492,4216,0,139.74274,35.67096159999999
493,4146,0,139.7492937,35.6764066
494,4236,0,139.7755841,35.6967618
140,1267,0,139.7632332,35.685340200000006
292,1047,0,139.7505221,35.67293180000001
495,4157,0,139.7386334,35.663780200000005
368,3202,0,139.7493886,35.670329200000005
496,4268,0,139.7442018,35.66873399999999
497,4276,0,139.7484059,35.668873899999994
368,4263,0,139.7492639,35.670377200000004
368,4278,0,139.7493173,35.6704872
498,4255,0,139.7516446,35.6746964
499,4259,0,139.7514041,35.674655200000004
500,4296,0,139.747296,35.6501424
501,4300,0,139.7448121,35.650346
502,4306,0,139.7471507,35.66200059999999
503,4311,0,139.7442575,35.6596958
504,4319,0,139.7446588,35.6564584
504,4321,0,139.7445628,35.6564153
106,2453,0,139.7451413,35.6548473
290,4328,0,139.749767,35.6538899
290,426,0,139.749787,35.654024699999994
505,25525,0,139.7263304,35.6813337
382,4365,0,139.7903253,35.6380581
506,4367,0,139.7889364,35.6479847
507,4369,0,139.809576,35.65745020000001
508,4373,0,139.8110277,35.65594899999999
76,516,0,139.8128384,35.643924600000005
369,4377,0,139.7514898,35.6696201
9260,4383,0,139.749305,35.661667
509,4386,0,139.7457463,35.68012860000002
8071,33849,0,139.7501044,35.67721360000001
153,1356,0,139.7892611,35.64802829999999
506,4395,0,139.7890308,35.64788050000001
8150,138488,0,139.7951498,35.6366097
510,4427,0,139.7456845,35.55174120000001
254,2159,0,139.7246843,35.557259
511,4430,0,139.7298629,35.5535722
512,15971,0,139.7404479,35.552314
513,4437,0,139.7183225,35.55877370000001
975,36922,0,139.7207027,35.55837350000001
305,2699,0,139.6814745,35.5830906
514,4443,0,139.6829766,35.579004
515,4447,0,139.6835067,35.5772206
516,4451,0,139.6861214,35.5728914
517,4454,0,139.6901601,35.570102500000004
518,4458,0,139.6931178,35.56787059999999
519,4467,0,139.6998023,35.5632031
123,1106,0,139.6438085,35.6060301
520,4485,0,139.6520413,35.6037688
521,4498,0,139.638242,35.6117941
522,4502,0,139.6391376,35.6098798
523,4509,0,139.6412188,35.6138264
521,4499,0,139.6383208,35.61187869999999
524,4516,0,139.6593089,35.613868800000006
525,4531,0,139.7159801,35.63373060000001
526,4533,0,139.7153085,35.6337471
527,4537,0,139.7113037,35.628945
528,4541,0,139.710855,35.6315306
529,4546,0,139.7107007,35.6336525
529,4548,0,139.7106342,35.6337179
530,4556,0,139.7150567,35.63483459999999
531,4559,0,139.7199733,35.628953599999996
317,2772,0,139.7328955,35.6404023
231,2042,0,139.7275094,35.63853100000001
532,4570,0,139.7194518,35.634752000000006
533,4579,0,139.6090465,35.67950200000001
661,5555,0,139.6132432,35.6687269
534,4583,0,139.6141425,35.663290399999994
124,1110,0,139.6313576,35.62110260000001
535,4594,0,139.647496,35.60517
536,4600,0,139.65370280000002,35.61191720000001
537,4595,0,139.6475378,35.6049546
538,4494,0,139.6644668,35.6006877
538,4606,0,139.6645001,35.6007777
539,4619,0,139.6670532,35.6081134
540,4622,0,139.6669196,35.6110102
541,4626,0,139.6641559,35.5997752
542,4648,0,139.6690913,35.58659500000001
543,48365,0,139.658166,35.5923103
544,3690,0,139.6430118,35.58050239999999
545,4663,0,139.6416258,35.581322799999995
546,4666,0,139.6379971,35.58312070000001
547,4670,0,139.6325528,35.5860953
548,4678,0,139.6119345,35.59950040000001
549,4683,0,139.611374,35.59996170000001
550,4688,0,139.6043933,35.60212270000001
551,4697,0,139.6104195,35.60614260000001
552,4698,0,139.610177,35.6062782
553,4704,0,139.603054,35.610569
554,4709,0,139.8822007,35.69734909999999
555,4712,0,139.8827867,35.687232800000004
556,4721,0,139.7729874,35.684966400000015
557,4726,0,139.7770065,35.6848807
8476,1248,0,139.7699844,35.6958598
558,4731,0,139.7695863,35.7030095
559,4750,0,139.767452,35.6921798
560,4754,0,139.8790012,35.6901043
561,4759,0,139.8773031,35.68745390000001
562,2613,0,139.744854,35.6720787
563,4788,0,139.6125506,35.78374569999999
564,4792,0,139.6093402,35.7842074
565,4797,0,139.6035939,35.785290599999996
566,4802,0,139.6008812,35.78606130000001
567,4810,0,139.5927294,35.788694199999995
568,4841,0,139.62515580000002,35.7795392
569,4844,0,139.6968679,35.75382
570,4863,0,139.8972642,35.7831297
571,4865,0,139.8983203,35.7829489
572,4873,0,139.5846749,35.632743
573,4877,0,139.5857233,35.6327509
574,4882,0,139.5917988,35.634157800000004
575,4883,0,139.5923248,35.6346231
576,4889,0,139.5968437,35.634117999999994
577,4894,0,139.6002967,35.6325123
578,4911,0,139.6210436,35.6369875
579,4912,0,139.6212554,35.63706530000001
580,4924,0,139.6427154,35.6409563
581,4927,0,139.6438705,35.64140510000001
582,4932,0,139.6476021,35.643003
583,4935,0,139.6529312,35.6424599
584,4939,0,139.6548874,35.6423
585,4948,0,139.6632708,35.6432833
586,4959,0,139.6699751,35.6434738
587,4963,0,139.6779615,35.647327600000004
588,4968,0,139.6780719,35.647077900000006
589,4971,0,139.6791567,35.64499430000001
590,83623,0,139.6799953,35.6434443
591,4983,0,139.6866543,35.6322385
592,4993,0,139.6767409,35.6275229
593,4997,0,139.6721995,35.626353800000004
594,4994,0,139.67645590000004,35.627443299999996
595,5013,0,139.6696934,35.6150176
596,5017,0,139.6698832,35.613644699999995
597,5027,0,139.6680457,35.6059453
598,5035,0,139.6754313,35.618310799999996
