ID,StartTime,EndTime,Mode,ONodeID,DNodeID,Purpose,Expansion
138,52200.0,62200.0,3,65333,132788,0,0
139,54000.0,64000.0,3,12619,65371,0,0
140,55200.0,65200.0,3,132787,90669,0,0
141,69300.0,79300.0,0,161130,71225,0,0
142,46800.0,56800.0,3,112311,57770,0,0
143,64200.0,74200.0,3,91817,81186,0,0
144,64200.0,74200.0,3,91809,81077,0,0
145,28200.0,38200.0,3,90679,35982,0,0
146,55200.0,65200.0,3,90679,65576,0,0
147,28200.0,38200.0,3,112307,90670,0,0
148,55500.0,65500.0,3,161134,112329,0,0
149,57600.0,67600.0,0,65327,65380,0,0
150,32400.0,42400.0,3,65241,1949,0,0
151,63000.0,73000.0,3,65313,65313,0,0
152,27300.0,37300.0,3,132895,166819,0,0
153,27900.0,37900.0,3,65124,132458,0,0
154,29400.0,39400.0,3,132899,134502,0,0
155,66000.0,76000.0,3,91807,132899,0,0
156,27000.0,37000.0,0,65178,50079,0,0
157,51000.0,61000.0,0,91827,81182,0,0
158,48900.0,58900.0,0,112303,36232,0,0
159,58200.0,68200.0,3,90686,35964,0,0
160,48600.0,58600.0,3,112330,35974,0,0
161,61800.0,71800.0,0,112292,132729,0,0
162,64800.0,74800.0,0,65363,118035,0,0
163,66780.0,76780.0,3,161135,35973,0,0
164,52200.0,62200.0,3,1951,132781,0,0
165,60300.0,70300.0,3,65172,1524,0,0
166,71400.0,81400.0,0,37483,86441,0,0
167,66000.0,76000.0,3,133498,128397,0,0
168,64200.0,74200.0,3,91844,172490,0,0
169,38700.0,48700.0,3,35995,53449,0,0
170,62100.0,72100.0,0,112311,33659,0,0
171,57600.0,67600.0,0,65369,136236,0,0
172,77760.0,87760.0,3,65247,65108,0,0
173,55860.0,65860.0,0,91801,82473,0,0
174,57600.0,67600.0,0,65123,91078,0,0
