ID,StartTime,EndTime,Mode,ONodeID,DNodeID,Purpose,Expansion
248,30000,31800,3,170171,65358,0,0
249,30000,31800,3,90689,112339,0,0
250,30000,31800,3,65203,78213,0,0
251,30000,31800,3,65165,69169,0,0
252,30000,31800,3,170179,68974,0,0
253,30000,31800,3,112314,36023,0,0
254,30000,31800,3,136223,161154,0,0
255,30000,31800,3,133216,55506,0,0
256,30000,31800,3,132464,53440,0,0
257,30000,31800,3,90688,65365,0,0
258,30000,31800,3,137901,69288,0,0
259,30000,31800,3,81185,78213,0,0
260,30000,31800,3,172317,69288,0,0
261,30000,31800,3,132489,132492,0,0
262,30000,31800,3,52643,81169,0,0
263,30000,31800,3,57781,81169,0,0
264,30000,31800,3,91833,91833,0,0
265,30000,31800,3,132540,124504,0,0
266,30000,31800,3,168480,57792,0,0
267,30000,31800,3,112331,90675,0,0
268,30000,31800,3,112332,91833,0,0
269,30000,31800,3,81185,78213,0,0
270,30000,31800,3,133221,55506,0,0
271,30000,31800,3,133236,69288,0,0
272,30000,31800,3,78254,78213,0,0
273,30000,31800,3,81140,36023,0,0
274,30000,31800,3,65235,37487,0,0
275,30000,31800,3,8185,132492,0,0
276,30000,31800,3,1501,69169,0,0
277,30000,31800,3,65135,81193,0,0
278,30000,31800,3,33666,55505,0,0
279,30000,31800,3,132819,132819,0,0
280,30000,31800,3,69226,69169,0,0
281,30000,31800,3,155313,69299,0,0
282,30000,31800,3,90680,112339,0,0
283,30000,31800,3,51765,81169,0,0
284,30000,31800,3,118855,175961,0,0
285,30000,31800,3,134513,132492,0,0
286,30000,31800,3,81868,78213,0,0
287,30000,31800,3,81098,81193,0,0
288,30000,31800,3,136242,35914,0,0
289,30000,31800,3,65333,124504,0,0
290,30000,31800,3,136223,161154,0,0
291,30000,31800,3,143371,55505,0,0
292,30000,31800,3,118868,175961,0,0
293,30000,31800,3,35899,133231,0,0
294,30000,31800,3,69152,69169,0,0
295,30000,31800,3,118891,65358,0,0
296,30000,31800,3,27953,151326,0,0
297,30000,31800,3,81922,132492,0,0
298,30000,31800,3,8628,50185,0,0
299,30000,31800,3,51874,81169,0,0
300,30000,31800,3,65370,91833,0,0
301,30000,31800,3,37484,132819,0,0
302,30000,31800,3,36185,36023,0,0
303,30000,31800,3,172826,50185,0,0
304,30000,31800,3,69284,69288,0,0
305,30000,31800,3,133218,55506,0,0
306,30000,31800,3,18493,175961,0,0
307,30000,31800,3,78319,78213,0,0
308,30000,31800,3,132541,91833,0,0
309,30000,31800,3,65355,124504,0,0
310,30000,31800,3,11439,132492,0,0
311,30000,31800,3,57826,57792,0,0
312,30000,31800,3,81939,132492,0,0
313,30000,31800,3,81204,57792,0,0
314,30000,31800,3,18482,161154,0,0
315,30000,31800,3,112084,136208,0,0
316,30000,31800,3,52835,112341,0,0
317,30000,31800,3,112111,69299,0,0
318,30000,31800,3,161159,161154,0,0
319,30000,31800,3,65161,69169,0,0
320,30000,31800,3,65367,65365,0,0
321,30000,31800,3,78261,132492,0,0
322,30000,31800,3,51876,81169,0,0
323,30000,31800,3,112108,136208,0,0
324,30000,31800,3,132541,91833,0,0
325,30000,31800,3,11442,78213,0,0
326,30000,31800,3,81886,132492,0,0
327,30000,31800,3,69264,69288,0,0
328,30000,31800,3,143372,55506,0,0
329,30000,31800,3,170172,65358,0,0
330,30000,31800,3,53001,50185,0,0
331,30000,31800,3,78214,78213,0,0
332,30000,31800,3,134515,50185,0,0
333,30000,31800,3,57768,57792,0,0
334,30000,31800,3,50476,132492,0,0
335,30000,31800,3,69272,69288,0,0
336,30000,31800,3,65134,57792,0,0
337,30000,31800,3,163787,147707,0,0
338,30000,31800,3,52985,50185,0,0
339,30000,31800,3,11446,132492,0,0
340,30000,31800,3,118867,175961,0,0
341,30000,31800,3,112051,161154,0,0
342,30000,31800,3,133219,55506,0,0
343,30000,31800,3,35954,81169,0,0
344,30000,31800,3,161135,132819,0,0
345,30000,31800,3,11439,132492,0,0
346,30000,31800,3,50537,81169,0,0
347,30000,31800,3,65115,37487,0,0
348,30000,31800,3,81023,81193,0,0
349,30000,31800,3,132898,132819,0,0
350,30000,31800,3,69281,126352,0,0
351,30000,31800,3,1501,69169,0,0
352,30000,31800,3,69297,69169,0,0
353,30000,31800,3,112057,55506,0,0
354,30000,31800,3,35906,133231,0,0
355,30000,31800,3,136200,161154,0,0
356,30000,31800,3,52654,81169,0,0
357,30000,31800,3,81076,78213,0,0
358,30000,31800,3,81898,132492,0,0
359,30000,31800,3,81021,81193,0,0
360,30000,31800,3,1508,68974,0,0
361,30000,31800,3,90688,65365,0,0
362,30000,31800,3,81160,78213,0,0
363,30000,31800,3,136207,161154,0,0
364,30000,31800,3,68964,69169,0,0
365,30000,31800,3,28685,50185,0,0
366,30000,31800,3,81869,78213,0,0
367,30000,31800,3,51877,81169,0,0
368,30000,31800,3,11451,78213,0,0
369,30000,31800,3,1905,69169,0,0
370,30000,31800,3,81193,81193,0,0
371,30000,31800,3,136224,136208,0,0
372,30000,31800,3,65119,78213,0,0
373,30000,31800,3,57804,112341,0,0
374,30000,31800,3,133236,69288,0,0
375,30000,31800,3,118872,175961,0,0
376,30000,31800,3,118874,1535,0,0
377,30000,31800,3,7937,132492,0,0
378,30000,31800,3,173580,132492,0,0
379,30000,31800,3,35906,133231,0,0
380,30000,31800,3,90682,90675,0,0
381,30000,31800,3,81184,78213,0,0
382,30000,31800,3,53456,132492,0,0
383,30000,31800,3,132465,53440,0,0
384,30000,31800,3,4090,37487,0,0
385,30000,31800,3,11453,78213,0,0
386,30000,31800,3,174584,50185,0,0
387,30000,31800,3,69855,151326,0,0
388,30000,31800,3,69278,151326,0,0
389,30000,31800,3,50476,132492,0,0
390,30000,31800,3,142594,69288,0,0
391,30000,31800,3,68970,68974,0,0
392,30000,31800,3,81901,132492,0,0
393,30000,31800,3,147713,147707,0,0
394,30000,31800,3,78263,78213,0,0
395,30000,31800,3,136236,143375,0,0
396,30000,31800,3,12605,55506,0,0
397,30000,31800,3,132906,78213,0,0
398,30000,31800,3,68949,68950,0,0
399,30000,31800,3,51786,81169,0,0
400,30000,31800,3,91842,91814,0,0
401,30000,31800,3,68964,69169,0,0
402,30000,31800,3,132534,151326,0,0
403,30000,31800,3,112339,112339,0,0
404,30000,31800,3,81873,132492,0,0
405,30000,31800,3,81933,132492,0,0
406,30000,31800,3,51874,81169,0,0
407,30000,31800,3,65133,57792,0,0
408,30000,31800,3,81070,81193,0,0
409,30000,31800,3,65207,78213,0,0
410,30000,31800,3,52831,81169,0,0
411,30000,31800,3,78261,132492,0,0
412,30000,31800,3,52982,81193,0,0
413,30000,31800,3,112315,90675,0,0
414,30000,31800,3,81056,81193,0,0
415,30000,31800,3,65353,65352,0,0
416,30000,31800,3,136221,136208,0,0
417,30000,31800,3,1798,65174,0,0
418,30000,31800,3,33676,55505,0,0
419,30000,31800,3,112302,90675,0,0
420,30000,31800,3,57780,81169,0,0
421,30000,31800,3,52639,81169,0,0
422,30000,31800,3,162045,81169,0,0
423,30000,31800,3,103220,69288,0,0
424,30000,31800,3,1543,133231,0,0
425,30000,31800,3,33672,69288,0,0
426,30000,31800,3,91842,91814,0,0
427,30000,31800,3,68946,68974,0,0
428,30000,31800,3,133217,55506,0,0
429,30000,31800,3,36189,36023,0,0
430,30000,31800,3,69279,151326,0,0
431,30000,31800,3,78266,78213,0,0
432,30000,31800,3,132473,132492,0,0
433,30000,31800,3,52654,81169,0,0
434,30000,31800,3,81028,112341,0,0
435,30000,31800,3,172316,55505,0,0
436,30000,31800,3,68964,69169,0,0
437,30000,31800,3,65160,69169,0,0
438,30000,31800,3,132546,57792,0,0
439,30000,31800,3,57764,57754,0,0
440,30000,31800,3,81930,132492,0,0
441,30000,31800,3,81089,78213,0,0
442,30000,31800,3,132542,91833,0,0
443,30000,31800,3,1523,65174,0,0
444,30000,31800,3,81910,132492,0,0
445,30000,31800,3,90675,90675,0,0
446,30000,31800,3,12602,133231,0,0
447,30000,31800,3,52989,78213,0,0
448,30000,31800,3,81086,81169,0,0
449,30000,31800,3,112311,57754,0,0
450,30000,31800,3,53464,53440,0,0
451,30000,31800,3,4090,37487,0,0
452,30000,31800,3,158768,69169,0,0
453,30000,31800,3,81076,78213,0,0
454,30000,31800,3,36185,36023,0,0
455,30000,31800,3,112111,69299,0,0
456,30000,31800,3,53443,53440,0,0
457,30000,31800,3,50188,50185,0,0
458,30000,31800,3,12625,112341,0,0
459,30000,31800,3,57824,81169,0,0
460,30000,31800,3,81160,78213,0,0
461,30000,31800,3,65239,37487,0,0
462,30000,31800,3,78371,78213,0,0
463,30000,31800,3,81188,81193,0,0
464,30000,31800,3,18486,69853,0,0
465,30000,31800,3,35905,133231,0,0
466,30000,31800,3,78318,78213,0,0
467,30000,31800,3,78213,78213,0,0
468,30000,31800,3,81899,132492,0,0
469,30000,31800,3,91821,91833,0,0
470,30000,31800,3,112081,126352,0,0
471,30000,31800,3,8633,112341,0,0
472,30000,31800,3,1524,132819,0,0
473,30000,31800,3,166775,65365,0,0
474,30000,31800,3,155312,69299,0,0
475,30000,31800,3,57783,57792,0,0
476,30000,31800,3,57787,57792,0,0
477,30000,31800,3,112081,126352,0,0
478,30000,31800,3,65205,78213,0,0
479,30000,31800,3,166764,69169,0,0
480,30000,31800,3,65117,78213,0,0
481,30000,31800,3,112041,55506,0,0
482,30000,31800,3,69225,1535,0,0
483,30000,31800,3,136211,136208,0,0
484,30000,31800,3,78268,78213,0,0
485,30000,31800,3,134514,112341,0,0
486,30000,31800,3,11455,78213,0,0
487,30000,31800,3,53002,50185,0,0
488,30000,31800,3,112331,90675,0,0
489,30000,31800,3,65405,57754,0,0
490,30000,31800,3,81169,81169,0,0
491,30000,31800,3,112340,112339,0,0
492,30000,31800,3,169467,81169,0,0
493,30000,31800,3,35898,55506,0,0
494,30000,31800,3,81914,132492,0,0
495,30000,31800,3,81078,78213,0,0
496,30000,31800,3,132469,53440,0,0
497,30000,31800,3,136240,35914,0,0
498,30000,31800,3,65362,112339,0,0
499,30000,31800,3,57755,57754,0,0
500,30000,31800,3,175785,55506,0,0
501,30000,31800,3,170170,65358,0,0
502,30000,31800,3,71226,147707,0,0
503,30000,31800,3,51881,81169,0,0
504,30000,31800,3,53683,69169,0,0
505,30000,31800,3,68976,69169,0,0
506,30000,31800,3,132536,151326,0,0
507,30000,31800,3,69303,65365,0,0
508,30000,31800,3,170177,65358,0,0
509,30000,31800,3,1552,68974,0,0
510,30000,31800,3,65204,78213,0,0
511,30000,31800,3,1536,1535,0,0
512,30000,31800,3,50207,50185,0,0
513,30000,31800,3,162045,81169,0,0
514,30000,31800,3,53458,81193,0,0
515,30000,31800,3,51788,81169,0,0
516,30000,31800,3,65155,78213,0,0
517,30000,31800,3,78296,78213,0,0
518,30000,31800,3,52983,81193,0,0
519,30000,31800,3,81881,132492,0,0
520,30000,31800,3,81151,81169,0,0
521,30000,31800,3,112291,57754,0,0
522,30000,31800,3,69150,69288,0,0
523,30000,31800,3,167664,161154,0,0
524,30000,31800,3,65330,124504,0,0
525,30000,31800,3,69225,1535,0,0
526,30000,31800,3,1902,55506,0,0
527,30000,31800,3,136213,136208,0,0
528,30000,31800,3,142378,112341,0,0
529,30000,31800,3,57792,57792,0,0
530,30000,31800,3,81928,132492,0,0
531,30000,31800,3,81205,78213,0,0
532,30000,31800,3,11445,78213,0,0
533,30000,31800,3,50200,50185,0,0
534,30000,31800,3,57787,57792,0,0
535,30000,31800,3,112104,55505,0,0
536,30000,31800,3,50191,50185,0,0
537,30000,31800,3,137901,69288,0,0
538,30000,31800,3,65201,78213,0,0
539,30000,31800,3,69154,136208,0,0
540,30000,31800,3,164530,69288,0,0
541,30000,31800,3,81099,81193,0,0
542,30000,31800,3,81009,81193,0,0
543,30000,31800,3,52645,81169,0,0
544,30000,31800,3,65104,78213,0,0
545,30000,31800,3,78371,78213,0,0
546,30000,31800,3,35955,81169,0,0
547,30000,31800,3,81098,81193,0,0
548,30000,31800,3,132898,132819,0,0
549,30000,31800,3,81010,57792,0,0
550,30000,31800,3,133228,69288,0,0
551,30000,31800,3,1504,69169,0,0
552,30000,31800,3,81165,81169,0,0
553,30000,31800,3,81934,132492,0,0
554,30000,31800,3,65377,69169,0,0
555,30000,31800,3,69277,151326,0,0
556,30000,31800,3,78370,78213,0,0
557,30000,31800,3,69284,69288,0,0
558,30000,31800,3,112112,69299,0,0
559,30000,31800,3,1898,69169,0,0
560,30000,31800,3,69267,1535,0,0
561,30000,31800,3,68971,69169,0,0
562,30000,31800,3,78231,78213,0,0
563,30000,31800,3,170172,65358,0,0
564,30000,31800,3,65157,78213,0,0
565,30000,31800,3,35985,36023,0,0
566,30000,31800,3,50649,112341,0,0
567,30000,31800,3,65129,78213,0,0
568,30000,31800,3,81177,57792,0,0
569,30000,31800,3,136221,136208,0,0
570,30000,31800,3,136207,161154,0,0
571,30000,31800,3,65158,78213,0,0
572,30000,31800,3,8625,53440,0,0
573,30000,31800,3,69146,143375,0,0
574,30000,31800,3,165691,68950,0,0
575,30000,31800,3,133212,55506,0,0
576,30000,31800,3,81104,36023,0,0
577,30000,31800,3,112108,136208,0,0
578,30000,31800,3,65344,91833,0,0
579,30000,31800,3,132466,132492,0,0
580,30000,31800,3,8189,78213,0,0
581,30000,31800,3,172317,69288,0,0
582,30000,31800,3,65576,90675,0,0
583,30000,31800,3,81207,81169,0,0
584,30000,31800,3,112340,112339,0,0
585,30000,31800,3,81019,81193,0,0
586,30000,31800,3,136189,175961,0,0
587,30000,31800,3,81104,36023,0,0
588,30000,31800,3,65125,78213,0,0
589,30000,31800,3,53459,53440,0,0
590,30000,31800,3,158786,69169,0,0
591,30000,31800,3,68950,68950,0,0
592,30000,31800,3,81156,78213,0,0
593,30000,31800,3,134513,132492,0,0
594,30000,31800,3,81190,81169,0,0
595,30000,31800,3,57777,57792,0,0
596,30000,31800,3,133168,132492,0,0
597,30000,31800,3,53000,50185,0,0
598,30000,31800,3,91802,91833,0,0
599,30000,31800,3,69297,69169,0,0
600,30000,31800,3,91837,65352,0,0
601,30000,31800,3,81927,132492,0,0
602,30000,31800,3,65247,37487,0,0
603,30000,31800,3,125306,78213,0,0
604,30000,31800,3,57798,57754,0,0
605,30000,31800,3,65575,90675,0,0
606,30000,31800,3,69261,69288,0,0
607,30000,31800,3,35899,133231,0,0
608,30000,31800,3,81128,112341,0,0
609,30000,31800,3,11454,78213,0,0
610,30000,31800,3,136204,161154,0,0
611,30000,31800,3,118887,161154,0,0
612,30000,31800,3,81003,78213,0,0
613,30000,31800,3,81145,81193,0,0
614,30000,31800,3,65233,37487,0,0
615,30000,31800,3,112032,133231,0,0
616,30000,31800,3,90675,90675,0,0
617,30000,31800,3,81116,57792,0,0
618,30000,31800,3,81087,81169,0,0
619,30000,31800,3,81015,81193,0,0
620,30000,31800,3,4085,133231,0,0
621,30000,31800,3,158773,69169,0,0
622,30000,31800,3,78264,78213,0,0
623,30000,31800,3,81018,81193,0,0
624,30000,31800,3,52654,81169,0,0
625,30000,31800,3,90460,69169,0,0
626,30000,31800,3,69853,69853,0,0
627,30000,31800,3,33664,55505,0,0
628,30000,31800,3,52986,50185,0,0
629,30000,31800,3,52633,132492,0,0
630,30000,31800,3,50479,132492,0,0
631,30000,31800,3,57768,57792,0,0
632,30000,31800,3,133220,55506,0,0
633,30000,31800,3,112042,55506,0,0
634,30000,31800,3,91819,91825,0,0
635,30000,31800,3,155311,69299,0,0
636,30000,31800,3,50552,81169,0,0
637,30000,31800,3,1539,69169,0,0
638,30000,31800,3,161133,112339,0,0
639,30000,31800,3,53468,53440,0,0
640,30000,31800,3,161129,112339,0,0
641,30000,31800,3,172826,50185,0,0
642,30000,31800,3,81161,57792,0,0
643,30000,31800,3,68950,68950,0,0
644,30000,31800,3,81918,132492,0,0
645,30000,31800,3,90678,90675,0,0
646,30000,31800,3,65365,65365,0,0
647,30000,31800,3,136207,161154,0,0
648,30000,31800,3,52643,81169,0,0
649,30000,31800,3,133216,55506,0,0
650,30000,31800,3,65372,124504,0,0
651,30000,31800,3,81022,81193,0,0
652,30000,31800,3,112083,133231,0,0
653,30000,31800,3,53462,50185,0,0
654,30000,31800,3,81050,57792,0,0
655,30000,31800,3,65588,36001,0,0
656,30000,31800,3,50474,132492,0,0
657,30000,31800,3,161130,65365,0,0
658,30000,31800,3,35910,133231,0,0
659,30000,31800,3,53443,53440,0,0
660,30000,31800,3,69296,69169,0,0
661,30000,31800,3,12604,133231,0,0
662,30000,31800,3,132467,132492,0,0
663,30000,31800,3,69223,1535,0,0
664,30000,31800,3,136212,143375,0,0
665,30000,31800,3,65209,78213,0,0
666,30000,31800,3,136230,136208,0,0
667,30000,31800,3,50660,81169,0,0
668,30000,31800,3,132798,37487,0,0
669,30000,31800,3,78263,78213,0,0
670,30000,31800,3,65210,78213,0,0
671,30000,31800,3,118879,175961,0,0
672,30000,31800,3,133221,55506,0,0
673,30000,31800,3,91833,91833,0,0
674,30000,31800,3,172824,50185,0,0
675,30000,31800,3,132903,78213,0,0
676,30000,31800,3,118869,147707,0,0
677,30000,31800,3,81906,132492,0,0
678,30000,31800,3,172843,112341,0,0
679,30000,31800,3,81083,78213,0,0
680,30000,31800,3,132809,91833,0,0
681,30000,31800,3,36190,81169,0,0
682,30000,31800,3,51785,81169,0,0
683,30000,31800,3,1511,65174,0,0
684,30000,31800,3,133215,55506,0,0
685,30000,31800,3,112055,161154,0,0
686,30000,31800,3,91818,91825,0,0
687,30000,31800,3,53445,50185,0,0
688,30000,31800,3,65357,124504,0,0
689,30000,31800,3,1551,68950,0,0
690,30000,31800,3,65330,124504,0,0
691,30000,31800,3,69165,69288,0,0
692,30000,31800,3,2661,1535,0,0
693,30000,31800,3,65379,69169,0,0
694,30000,31800,3,57822,81169,0,0
695,30000,31800,3,78289,78213,0,0
696,30000,31800,3,133169,132492,0,0
