Time,SimulationTime,AgentID,Mode,StayTime(min),DUtility,ONodeID,DNodeID,O_Lon,O_Lat,D_Lon,D_Lat,Purpose,LastTrip
1602145201000,30001,54,3,0,0,1552,36018,139.83293830,35.68169460,139.84551650,35.68976790,0,1
1602145201000,30001,55,3,0,0,1552,81169,139.83293830,35.68169460,139.84120770,35.69899220,0,1
1602145201000,30001,56,3,0,0,1552,1953,139.83293830,35.68169460,139.82639960,35.68827930,0,1
1602145201000,30001,57,3,0,0,1552,91834,139.83293830,35.68169460,139.83395580,35.68965900,0,1
1602145201000,30001,58,3,0,0,1552,65341,139.83293830,35.68169460,139.83606380,35.68916810,0,1
1602145201000,30001,59,3,0,0,1552,91839,139.83293830,35.68169460,139.83498290,35.69320390,0,1
1602145201000,30001,60,3,0,0,1552,91822,139.83293830,35.68169460,139.83508600,35.69015470,0,1
1602145201000,30001,61,3,0,0,1552,1915,139.83293830,35.68169460,139.82362320,35.67945350,0,1
1602145201000,30001,62,3,0,0,1552,158771,139.83293830,35.68169460,139.82465600,35.67819670,0,1
1602145201000,30001,63,3,0,0,1552,18491,139.83293830,35.68169460,139.83675680,35.67590540,0,1
1602145201000,30001,64,0,0,0,1552,131841,139.83293830,35.68169460,139.82561110,35.71831660,0,1
1602145201000,30001,65,0,0,0,1552,134246,139.83293830,35.68169460,139.79393570,35.72841400,0,1
1602145201000,30001,66,0,0,0,1552,76250,139.83293830,35.68169460,139.78901040,35.68404540,0,1
1602145201000,30001,67,3,0,0,1552,78232,139.83293830,35.68169460,139.82551950,35.69901160,0,1
1602145201000,30001,68,3,0,0,1552,37484,139.83293830,35.68169460,139.82802580,35.68891000,0,1
1602145201000,30001,69,3,0,0,1552,65426,139.83293830,35.68169460,139.81502250,35.69766570,0,1
1602145201000,30001,70,3,0,0,1552,134500,139.83293830,35.68169460,139.82973920,35.68934110,0,1
1602145201000,30001,71,3,0,0,1552,37487,139.83293830,35.68169460,139.82413030,35.68925160,0,1
1602145201000,30001,72,3,0,0,1552,134499,139.83293830,35.68169460,139.82882600,35.68936580,0,1
1602145201000,30001,73,3,0,0,1552,132895,139.83293830,35.68169460,139.82629830,35.69032920,0,1
1602145201000,30001,74,3,0,0,1552,65350,139.83293830,35.68169460,139.83075340,35.68854670,0,1
1602145201000,30001,75,3,0,0,1552,37478,139.83293830,35.68169460,139.82614310,35.69126020,0,1
1602145201000,30001,76,3,0,0,1552,65172,139.83293830,35.68169460,139.83110400,35.68579420,0,1
1602145201000,30001,77,3,0,0,1552,65351,139.83293830,35.68169460,139.83059820,35.68935440,0,1
1602145201000,30001,78,3,0,0,1552,127872,139.83293830,35.68169460,139.85138440,35.69085150,0,1
1602145201000,30001,79,3,0,0,1552,91811,139.83293830,35.68169460,139.83299110,35.68957470,0,1
1602145201000,30001,80,3,0,0,1552,91828,139.83293830,35.68169460,139.83394160,35.68973980,0,1
1602145201000,30001,81,3,0,0,1552,65177,139.83293830,35.68169460,139.83313410,35.68591300,0,1
1602145201000,30001,82,3,0,0,1552,132801,139.83293830,35.68169460,139.82551230,35.68742500,0,1
1602145201000,30001,83,3,0,0,1552,91819,139.83293830,35.68169460,139.83357050,35.69375440,0,1
1602145201000,30001,84,3,0,0,1552,65316,139.83293830,35.68169460,139.83841970,35.68759830,0,1
1602145201000,30001,85,3,0,0,1552,91808,139.83293830,35.68169460,139.83064860,35.69302720,0,1
1602145201000,30001,86,3,0,0,1552,132789,139.83293830,35.68169460,139.83373220,35.68680640,0,1
1602145201000,30001,87,3,0,0,1552,12622,139.83293830,35.68169460,139.83595180,35.68915500,0,1
1602145201000,30001,88,3,0,0,1552,65364,139.83293830,35.68169460,139.83427070,35.68968630,0,1
1602145201000,30001,89,3,0,0,1552,91822,139.83293830,35.68169460,139.83508600,35.69015470,0,1
1602145201000,30001,90,3,0,0,1552,112299,139.83293830,35.68169460,139.83665820,35.69388280,0,1
1602145201000,30001,91,3,0,0,1552,112293,139.83293830,35.68169460,139.83750340,35.69257960,0,1
1602145201000,30001,92,3,0,0,1552,91801,139.83293830,35.68169460,139.83601450,35.69112350,0,1
1602145201000,30001,93,3,0,0,1552,78254,139.83293830,35.68169460,139.82331930,35.70026840,0,1
1602145201000,30001,94,3,0,0,1552,136248,139.83293830,35.68169460,139.83888340,35.69185910,0,1
1602145201000,30001,95,3,0,0,1552,35997,139.83293830,35.68169460,139.84632100,35.69088360,0,1
1602145201000,30001,96,3,0,0,1552,112291,139.83293830,35.68169460,139.83855080,35.69341830,0,1
1602145201000,30001,97,0,0,0,1552,148941,139.83293830,35.68169460,139.87340840,35.71776090,0,1
1602145201000,30001,98,3,0,0,1552,65323,139.83293830,35.68169460,139.83939390,35.68943000,0,1
1602145201000,30001,99,3,0,0,1552,90675,139.83293830,35.68169460,139.84207380,35.69011130,0,1
1602145201000,30001,100,3,0,0,1552,133242,139.83293830,35.68169460,139.81709280,35.67208490,0,1
1602145201000,30001,101,3,0,0,1552,112311,139.83293830,35.68169460,139.83849150,35.69398510,0,1
1602145201000,30001,102,3,0,0,1552,65362,139.83293830,35.68169460,139.84267330,35.68772790,0,1
1602145201000,30001,103,3,0,0,1552,161134,139.83293830,35.68169460,139.84350210,35.68651860,0,1
1602145201000,30001,104,3,0,0,1552,112325,139.83293830,35.68169460,139.84045700,35.69406570,0,1
1602145201000,30001,105,3,0,0,1552,161129,139.83293830,35.68169460,139.84310160,35.68773950,0,1
1602145201000,30001,106,3,0,0,1552,91826,139.83293830,35.68169460,139.83037450,35.69202720,0,1
1602145201000,30001,107,3,0,0,1552,81054,139.83293830,35.68169460,139.82390810,35.69385510,0,1
1602145201000,30001,108,3,0,0,1552,81132,139.83293830,35.68169460,139.82972740,35.69561800,0,1
1602145201000,30001,109,0,0,0,1552,118849,139.83293830,35.68169460,139.83358610,35.67665500,0,1
1602145201000,30001,110,3,0,0,1552,134501,139.83293830,35.68169460,139.82871470,35.68936780,0,1
1602145201000,30001,111,3,0,0,1552,65342,139.83293830,35.68169460,139.83572810,35.68982890,0,1
1602145201000,30001,112,3,0,0,1552,90664,139.83293830,35.68169460,139.84118680,35.68879650,0,1
1602145201000,30001,113,3,0,0,1552,11458,139.83293830,35.68169460,139.81533850,35.69342880,0,1
1602145201000,30001,114,3,0,0,1552,91843,139.83293830,35.68169460,139.83666070,35.69333940,0,1
1602145201000,30001,115,3,0,0,1552,91803,139.83293830,35.68169460,139.83548690,35.69093100,0,1
1602145201000,30001,116,3,0,0,1552,91820,139.83293830,35.68169460,139.83359970,35.69315550,0,1
1602145201000,30001,117,3,0,0,1552,112305,139.83293830,35.68169460,139.83556440,35.69071200,0,1
1602145201000,30001,118,3,0,0,1552,112305,139.83293830,35.68169460,139.83556440,35.69071200,0,1
1602145201000,30001,119,3,0,0,1552,91820,139.83293830,35.68169460,139.83359970,35.69315550,0,1
1602145201000,30001,120,3,0,0,1552,65327,139.83293830,35.68169460,139.83775020,35.69067680,0,1
1602145201000,30001,121,3,0,0,1552,91803,139.83293830,35.68169460,139.83548690,35.69093100,0,1
1602145201000,30001,122,3,0,0,1552,91844,139.83293830,35.68169460,139.83497420,35.69293040,0,1
1602145201000,30001,123,3,0,0,1552,57776,139.83293830,35.68169460,139.83739530,35.69392280,0,1
1602145201000,30001,124,3,0,0,1552,112330,139.83293830,35.68169460,139.84153990,35.69059480,0,1
1602145201000,30001,125,3,0,0,1552,91812,139.83293830,35.68169460,139.83316010,35.68883270,0,1
1602145201000,30001,126,3,0,0,1552,7970,139.83293830,35.68169460,139.84307780,35.69740660,0,1
1602145201000,30001,127,3,0,0,1552,112324,139.83293830,35.68169460,139.84063360,35.69349560,0,1
1602145201000,30001,128,3,0,0,1552,112315,139.83293830,35.68169460,139.84083320,35.69286500,0,1
1602145201000,30001,129,3,0,0,1552,65348,139.83293830,35.68169460,139.84310530,35.68649460,0,1
1602145201000,30001,130,3,0,0,1552,112339,139.83293830,35.68169460,139.84399520,35.68777280,0,1
1602145201000,30001,131,0,0,0,1552,115914,139.83293830,35.68169460,139.80468400,35.77689180,0,1
1602145201000,30001,132,3,0,0,1552,36010,139.83293830,35.68169460,139.84448040,35.69071390,0,1
1602145201000,30001,133,3,0,0,1552,35981,139.83293830,35.68169460,139.84545390,35.68779120,0,1
1602145201000,30001,134,3,0,0,1552,65324,139.83293830,35.68169460,139.83708290,35.68928050,0,1
1602145201000,30001,135,3,0,0,1552,132793,139.83293830,35.68169460,139.83457680,35.68744420,0,1
1602145201000,30001,136,3,0,0,1552,81008,139.83293830,35.68169460,139.82794530,35.69509370,0,1
1602145201000,30001,137,0,0,0,1552,118848,139.83293830,35.68169460,139.83405970,35.67725090,0,1
1602145201000,30001,138,3,0,0,1552,132788,139.83293830,35.68169460,139.83338440,35.68679240,0,1
1602145201000,30001,139,3,0,0,1552,65371,139.83293830,35.68169460,139.83627700,35.68751850,0,1
1602145201000,30001,140,3,0,0,1552,90669,139.83293830,35.68169460,139.84340390,35.69023490,0,1
1602145201000,30001,141,0,0,0,1552,71225,139.83293830,35.68169460,139.83385930,35.67624560,0,1
1602145201000,30001,142,3,0,0,1552,57770,139.83293830,35.68169460,139.83416780,35.69485290,0,1
1602145201000,30001,143,3,0,0,1552,81186,139.83293830,35.68169460,139.82817660,35.69701500,0,1
1602145201000,30001,144,3,0,0,1552,81077,139.83293830,35.68169460,139.82625950,35.69500160,0,1
1602145201000,30001,145,3,0,0,1552,35982,139.83293830,35.68169460,139.84521320,35.68757810,0,1
1602145201000,30001,146,3,0,0,1552,65576,139.83293830,35.68169460,139.84331200,35.69052680,0,1
1602145201000,30001,147,3,0,0,1552,90670,139.83293830,35.68169460,139.84076120,35.68999410,0,1
1602145201000,30001,148,3,0,0,1552,112329,139.83293830,35.68169460,139.84157940,35.69043780,0,1
1602145201000,30001,149,0,0,0,1552,65380,139.83293830,35.68169460,139.82460790,35.67801980,0,1
1602145201000,30001,150,3,0,0,1552,1949,139.83293830,35.68169460,139.82311950,35.68628680,0,1
1602145201000,30001,151,3,0,0,1552,65313,139.83293830,35.68169460,139.82166230,35.68925510,0,1
1602145201000,30001,152,3,0,0,1552,166819,139.83293830,35.68169460,139.81333850,35.66876970,0,1
1602145201000,30001,153,3,0,0,1552,132458,139.83293830,35.68169460,139.82705340,35.69935460,0,1
1602145201000,30001,154,3,0,0,1552,134502,139.83293830,35.68169460,139.82866890,35.69007200,0,1
1602145201000,30001,155,3,0,0,1552,132899,139.83293830,35.68169460,139.82604730,35.69330040,0,1
1602145201000,30001,156,0,0,0,1552,50079,139.83293830,35.68169460,139.87398120,35.70971180,0,1
1602145201000,30001,157,0,0,0,1552,81182,139.83293830,35.68169460,139.82579000,35.69545970,0,1
1602145201000,30001,158,0,0,0,1552,36232,139.83293830,35.68169460,139.85116410,35.69657190,0,1
1602145201000,30001,159,3,0,0,1552,35964,139.83293830,35.68169460,139.85001410,35.69467390,0,1
1602145201000,30001,160,3,0,0,1552,35974,139.83293830,35.68169460,139.84932070,35.68888010,0,1
1602145201000,30001,161,0,0,0,1552,132729,139.83293830,35.68169460,139.88581470,35.65978820,0,1
1602145201000,30001,162,0,0,0,1552,118035,139.83293830,35.68169460,139.86816330,35.68894020,0,1
1602145201000,30001,163,3,0,0,1552,35973,139.83293830,35.68169460,139.84827470,35.68754290,0,1
1602145201000,30001,164,3,0,0,1552,132781,139.83293830,35.68169460,139.83226790,35.68620730,0,1
1602145201000,30001,165,3,0,0,1552,1524,139.83293830,35.68169460,139.82646980,35.68752430,0,1
1602145201000,30001,166,0,0,0,1552,86441,139.83293830,35.68169460,139.79953630,35.78925610,0,1
1602145201000,30001,167,3,0,0,1552,128397,139.83293830,35.68169460,139.81442750,35.69450990,0,1
1602145201000,30001,168,3,0,0,1552,172490,139.83293830,35.68169460,139.84972640,35.68917950,0,1
1602145201000,30001,169,3,0,0,1552,53449,139.83293830,35.68169460,139.82877970,35.69956980,0,1
1602145201000,30001,170,0,0,0,1552,33659,139.83293830,35.68169460,139.85683510,35.65454020,0,1
1602145201000,30001,171,0,0,0,1552,136236,139.83293830,35.68169460,139.84242630,35.68135390,0,1
1602145201000,30001,172,3,0,0,1552,65108,139.83293830,35.68169460,139.82005890,35.69300750,0,1
1602145201000,30001,173,0,0,0,1552,82473,139.83293830,35.68169460,139.74740090,35.79749970,0,1
1602145201000,30001,174,0,0,0,1552,91078,139.83293830,35.68169460,139.69440670,35.75906860,0,1
