AgentID,Mode,ONodeID,DNodeID,O_Lon,O_Lat,D_Lon,D_Lat,StartTime,EndTime,TotalUtility,TotalDistance(m)
123,3,1552,57776,139.833,35.6817,139.837,35.6939,30000,32433,-71.4108,1756.85
148,3,1552,112329,139.833,35.6817,139.842,35.6904,30000,32435,-70.8194,1665.35
17,3,1552,91839,139.833,35.6817,139.835,35.6932,30000,32441,-77.8414,1538.02
45,3,1552,91839,139.833,35.6817,139.835,35.6932,30000,32441,-79.0675,1538.02
59,3,1552,91839,139.833,35.6817,139.835,35.6932,30000,32441,-79.2108,1538.02
124,3,1552,112330,139.833,35.6817,139.842,35.6906,30000,32444,-71.9845,1683.14
146,3,1552,65576,139.833,35.6817,139.843,35.6905,30000,32444,-74.8657,1813.74
96,3,1552,112291,139.833,35.6817,139.839,35.6934,30000,32474,-72.9585,1796.15
70,3,1552,134500,139.833,35.6817,139.83,35.6893,30000,32521,-73.1935,1665.83
32,3,1552,112311,139.833,35.6817,139.838,35.694,30000,32533,-73.8907,1856.31
101,3,1552,112311,139.833,35.6817,139.838,35.694,30000,32533,-74.2569,1856.31
114,3,1552,91843,139.833,35.6817,139.837,35.6933,30000,32553,-78.7296,1663.41
37,3,1552,112292,139.833,35.6817,139.837,35.6933,30000,32569,-80.0572,1667.31
33,3,1552,112296,139.833,35.6817,139.839,35.694,30000,32610,-77.2601,1941.86
90,3,1552,112299,139.833,35.6817,139.837,35.6939,30000,32617,-82.3263,1727.5
128,3,1552,112315,139.833,35.6817,139.841,35.6929,30000,32618,-80.7606,1937.29
172,3,1552,65108,139.833,35.6817,139.82,35.693,30000,32638,-77.8166,2320.97
127,3,1552,112324,139.833,35.6817,139.841,35.6935,30000,32659,-81.4067,2004.15
107,3,1552,81054,139.833,35.6817,139.824,35.6939,30000,32666,-81.1717,2062.42
104,3,1552,112325,139.833,35.6817,139.84,35.6941,30000,32694,-81.053,2034.43
100,3,1552,133242,139.833,35.6817,139.817,35.6721,30000,32715,-91.0164,2405.21
159,3,1552,35964,139.833,35.6817,139.85,35.6947,30000,32754,-86.9827,2783.79
144,3,1552,81077,139.833,35.6817,139.826,35.695,30000,32826,-96.0205,2023.71
116,3,1552,91820,139.833,35.6817,139.834,35.6932,30000,32840,-64.9291,1622.82
119,3,1552,91820,139.833,35.6817,139.834,35.6932,30000,32840,-64.9832,1622.82
6,3,1552,65116,139.833,35.6817,139.821,35.6937,30000,32863,-86.5508,2281.95
131,0,1552,115914,139.833,35.6817,139.805,35.7769,30000,32863,-254.343,13394.8
132,3,1552,36010,139.833,35.6817,139.844,35.6907,30000,32904,-83.623,1929.72
83,3,1552,91819,139.833,35.6817,139.834,35.6938,30000,32906,-66.6671,1689.33
142,3,1552,57770,139.833,35.6817,139.834,35.6949,30000,32929,-67.6418,1716.54
136,3,1552,81008,139.833,35.6817,139.828,35.6951,30000,32972,-104.671,2176.63
53,3,1552,90677,139.833,35.6817,139.843,35.6929,30000,32999,-86.2886,2089.51
15,3,1552,36003,139.833,35.6817,139.844,35.6919,30000,33017,-85.7022,2063.44
173,0,1552,82473,139.833,35.6817,139.747,35.7975,30000,33039,-302.259,20070.6
2,3,1552,81198,139.833,35.6817,139.832,35.6937,30000,33058,-69.4907,1867.4
113,3,1552,11458,139.833,35.6817,139.815,35.6934,30000,33064,-91.8,2811.63
36,3,1552,112338,139.833,35.6817,139.843,35.6936,30000,33098,-89.087,2191.72
55,3,1552,81169,139.833,35.6817,139.841,35.699,30000,33353,-101.462,2573.85
166,0,1552,86441,139.833,35.6817,139.8,35.7893,30000,33417,-292.607,14931.8
126,3,1552,7970,139.833,35.6817,139.843,35.6974,30000,33441,-103.341,2614.46
50,3,1552,57823,139.833,35.6817,139.842,35.6999,30000,33455,-106.397,2688.11
65,0,1552,134246,139.833,35.6817,139.794,35.7284,30000,33457,-268.978,7775.07
78,3,1552,127872,139.833,35.6817,139.851,35.6909,30000,33468,-101.043,2556.75
8,3,1552,57801,139.833,35.6817,139.842,35.7002,30000,33496,-107.064,2736.82
108,3,1552,81132,139.833,35.6817,139.83,35.6956,30000,33514,-86.5297,2217.5
143,3,1552,81186,139.833,35.6817,139.828,35.697,30000,33574,-117.649,2416.46
167,3,1552,128397,139.833,35.6817,139.814,35.6945,30000,33586,-117.773,3004.64
153,3,1552,132458,139.833,35.6817,139.827,35.6994,30000,33750,-130.218,2645.58
28,3,1552,53454,139.833,35.6817,139.825,35.7006,30000,33754,-131.627,2623.94
67,3,1552,78232,139.833,35.6817,139.826,35.699,30000,33886,-106.13,2443.06
69,3,1552,65426,139.833,35.6817,139.815,35.6977,30000,34065,-116.781,3282.65
93,3,1552,78254,139.833,35.6817,139.823,35.7003,30000,34089,-119.317,2774.25
152,3,1552,166819,139.833,35.6817,139.813,35.6688,30000,34453,-146.765,3775.94
169,3,1552,53449,139.833,35.6817,139.829,35.6996,30000,34465,-107.185,2634.27
38,3,1552,125204,139.833,35.6817,139.816,35.7022,30000,35109,-140.752,3687.25
